time,Import kWh,Export kWh,L1 max W,L2 max W,L3 max W
2024-01-14 01:15,96.479,0.002,0,0,0
2024-01-14 01:30,96.479,0.002,43,0,0
2024-01-14 01:45,96.484,0.002,0,0,0
2024-01-14 02:00,96.484,0.002,0,0,0
2024-01-14 02:15,96.484,0.002,43,0,0
2024-01-14 02:30,96.488,0.002,0,0,0
2024-01-14 02:45,96.488,0.002,44,0,0
2024-01-14 03:00,96.492,0.002,51,0,0
2024-01-14 03:15,96.500,0.002,50,0,0
2024-01-14 03:30,96.513,0.002,50,0,0
2024-01-14 03:45,96.526,0.002,50,0,0
2024-01-14 04:00,96.538,0.002,50,0,0
2024-01-14 04:15,96.552,0.002,50,0,0
2024-01-14 04:30,96.564,0.002,50,0,0
2024-01-14 04:45,96.577,0.002,50,0,0
2024-01-14 05:00,96.590,0.002,50,0,0
2024-01-14 05:15,96.602,0.002,50,0,0
2024-01-14 05:30,96.614,0.002,50,0,0
2024-01-14 05:45,96.628,0.002,50,0,0
2024-01-14 06:00,96.640,0.002,50,0,0
2024-01-14 06:15,96.653,0.002,50,0,0
2024-01-14 06:30,96.665,0.002,50,0,0
2024-01-14 06:45,96.678,0.002,50,0,0
2024-01-14 07:00,96.690,0.002,50,0,0
2024-01-14 07:15,96.704,0.002,50,0,0
2024-01-14 07:30,96.716,0.002,50,0,0
2024-01-14 07:45,96.728,0.002,50,0,0
2024-01-14 08:00,96.741,0.002,50,0,0
2024-01-14 08:15,96.754,0.002,50,0,0
2024-01-14 08:30,96.766,0.002,50,0,0
2024-01-14 08:45,96.780,0.002,50,0,0
2024-01-14 09:00,96.792,0.002,50,0,0
2024-01-14 09:15,96.804,0.002,50,0,0
2024-01-14 09:30,96.817,0.002,51,0,0
2024-01-14 09:45,96.830,0.002,50,0,0
2024-01-14 10:00,96.842,0.002,50,0,0
2024-01-14 10:15,96.856,0.002,50,0,0
2024-01-14 10:30,96.868,0.002,50,0,0
2024-01-14 10:45,96.880,0.002,50,0,0
2024-01-14 11:00,96.893,0.002,50,0,0
2024-01-14 11:15,96.906,0.002,50,0,0
2024-01-14 11:30,96.918,0.002,50,0,0
2024-01-14 11:45,96.932,0.002,51,0,0
2024-01-14 12:00,96.944,0.002,51,0,0
2024-01-14 12:15,96.957,0.002,51,0,0
2024-01-14 12:30,96.970,0.002,50,0,0
2024-01-14 12:45,96.982,0.002,50,0,0
2024-01-14 13:00,96.994,0.002,50,0,0
2024-01-14 13:15,97.008,0.002,50,0,0
2024-01-14 13:30,97.020,0.002,50,0,0
2024-01-14 13:45,97.033,0.002,50,0,0
2024-01-14 14:00,97.046,0.002,50,0,0
2024-01-14 14:15,97.058,0.002,50,0,0
2024-01-14 14:30,97.071,0.002,50,0,0
2024-01-14 14:45,97.084,0.002,50,0,0
2024-01-14 15:00,97.096,0.002,50,0,0
2024-01-14 15:15,97.109,0.002,50,0,0
2024-01-14 15:30,97.122,0.002,50,0,0
2024-01-14 15:45,97.134,0.002,50,0,0
2024-01-14 16:00,97.147,0.002,50,0,0
2024-01-14 16:15,97.160,0.002,50,0,0
2024-01-14 16:30,97.172,0.002,50,0,0
2024-01-14 16:45,97.185,0.002,50,0,0
2024-01-14 17:00,97.198,0.002,50,0,0
2024-01-14 17:15,97.210,0.002,50,0,0
2024-01-14 17:30,97.223,0.002,50,0,0
2024-01-14 17:45,97.236,0.002,50,0,0
2024-01-14 18:00,97.248,0.002,50,0,0
2024-01-14 18:15,97.262,0.002,50,0,0
2024-01-14 18:30,97.274,0.002,20,0,0
2024-01-14 18:45,97.275,0.002,0,0,0
2024-01-14 19:00,97.275,0.002,0,0,0
2024-01-14 19:15,97.275,0.002,0,0,0
2024-01-14 19:30,97.275,0.002,0,0,0
2024-01-14 19:45,97.275,0.002,0,0,0
2024-01-14 20:00,97.275,0.002,0,0,0
2024-01-14 20:15,97.275,0.002,0,0,0
2024-01-14 20:30,97.275,0.002,0,0,0
2024-01-14 20:45,97.275,0.002,0,0,0
2024-01-14 21:00,97.275,0.002,0,0,0
2024-01-14 21:15,97.275,0.002,0,0,0
2024-01-14 21:30,97.275,0.002,0,0,0
2024-01-14 21:45,97.275,0.002,0,0,0
2024-01-14 22:00,97.275,0.002,0,0,0
2024-01-14 22:15,97.275,0.002,0,0,0
2024-01-14 22:30,97.275,0.002,0,0,0
2024-01-14 22:45,97.275,0.002,0,0,0
2024-01-14 23:00,97.275,0.002,0,0,0
2024-01-14 23:15,97.275,0.002,0,0,0
2024-01-14 23:30,97.275,0.002,0,0,0
2024-01-14 23:45,97.275,0.002,0,0,0
2024-01-15 00:00,97.275,0.002,0,0,0
2024-01-15 00:15,97.275,0.002,44,0,0
2024-01-15 00:30,97.279,0.002,0,0,0
2024-01-15 00:45,97.279,0.002,45,0,0
2024-01-15 01:00,97.284,0.002,10,0,0
2024-01-15 01:15,97.284,0.002,0,0,0
2024-01-15 01:30,97.284,0.002,46,0,0
2024-01-15 01:45,97.288,0.002,0,0,0
2024-01-15 02:00,97.288,0.002,0,0,0
2024-01-15 02:15,97.288,0.002,46,0,0
2024-01-15 02:30,97.292,0.002,0,0,0
2024-01-15 02:45,97.292,0.002,46,0,0
2024-01-15 03:00,97.296,0.002,10,0,0
2024-01-15 03:15,97.297,0.002,0,0,0
2024-01-15 03:30,97.297,0.002,47,0,0
2024-01-15 03:45,97.302,0.002,51,0,0
2024-01-15 04:00,97.308,0.002,51,0,0
2024-01-15 04:15,97.322,0.002,50,0,0
2024-01-15 04:30,97.334,0.002,50,0,0
2024-01-15 04:45,97.346,0.002,51,0,0
2024-01-15 05:00,97.359,0.002,50,0,0
2024-01-15 05:15,97.372,0.002,50,0,0
2024-01-15 05:30,97.384,0.002,50,0,0
2024-01-15 05:45,97.398,0.002,50,0,0
2024-01-15 06:00,97.410,0.002,50,0,0
2024-01-15 06:15,97.422,0.002,50,0,0
2024-01-15 06:30,97.435,0.002,50,0,0
2024-01-15 06:45,97.448,0.002,50,0,0
2024-01-15 07:00,97.460,0.002,50,0,0
2024-01-15 07:15,97.473,0.002,50,0,0
2024-01-15 07:30,97.485,0.002,50,0,0
2024-01-15 07:45,97.498,0.002,50,0,0
2024-01-15 08:00,97.510,0.002,50,0,0
2024-01-15 08:15,97.523,0.002,50,0,0
2024-01-15 08:30,97.536,0.002,50,0,0
2024-01-15 08:45,97.548,0.002,50,0,0
2024-01-15 09:00,97.561,0.002,50,0,0
2024-01-15 09:15,97.573,0.002,50,0,0
2024-01-15 09:30,97.586,0.002,50,0,0
2024-01-15 09:45,97.598,0.002,50,0,0
2024-01-15 10:00,97.611,0.002,50,0,0
2024-01-15 10:15,97.624,0.002,50,0,0
2024-01-15 10:30,97.636,0.002,50,0,0
2024-01-15 10:45,97.649,0.002,50,0,0
2024-01-15 11:00,97.662,0.002,50,0,0
2024-01-15 11:15,97.674,0.002,50,0,0
2024-01-15 11:30,97.686,0.002,50,0,0
2024-01-15 11:45,97.700,0.002,50,0,0
2024-01-15 12:00,97.712,0.002,50,0,0
2024-01-15 12:15,97.725,0.002,50,0,0
2024-01-15 12:30,97.738,0.002,50,0,0
2024-01-15 12:45,97.750,0.002,50,0,0
2024-01-15 13:00,97.762,0.002,50,0,0
2024-01-15 13:15,97.776,0.002,50,0,0
2024-01-15 13:30,97.788,0.002,50,0,0
2024-01-15 13:45,97.800,0.002,3,0,0
2024-01-15 14:00,97.800,0.002,0,0,0
2024-01-15 14:15,97.800,0.002,0,0,0
2024-01-15 14:30,97.800,0.002,0,0,0
2024-01-15 14:45,97.800,0.002,0,0,0
2024-01-15 15:00,97.800,0.002,0,0,0
2024-01-15 15:15,97.800,0.002,0,0,0
2024-01-15 15:30,97.800,0.002,2,0,0
2024-01-15 15:45,97.801,0.002,51,0,0
2024-01-15 16:00,97.814,0.002,50,0,0
2024-01-15 16:15,97.826,0.002,50,0,0
2024-01-15 16:30,97.839,0.002,51,0,0
2024-01-15 16:45,97.852,0.002,50,0,0
2024-01-15 17:00,97.864,0.002,50,0,0
2024-01-15 17:15,97.877,0.002,50,0,0
2024-01-15 17:30,97.890,0.002,50,0,0
2024-01-15 17:45,97.902,0.002,50,0,0
2024-01-15 18:00,97.914,0.002,50,0,0
2024-01-15 18:15,97.928,0.002,50,0,0
2024-01-15 18:30,97.940,0.002,50,0,0
2024-01-15 18:45,97.952,0.002,50,0,0
2024-01-15 19:00,97.965,0.002,50,0,0
2024-01-15 19:15,97.970,0.002,0,0,0
2024-01-15 19:30,97.970,0.002,0,0,0
2024-01-15 19:45,97.970,0.002,0,0,0
2024-01-15 20:00,97.970,0.002,0,0,0
2024-01-15 20:15,97.970,0.002,0,0,0
2024-01-15 20:30,97.970,0.002,0,0,0
2024-01-15 20:45,97.970,0.002,0,0,0
2024-01-15 21:00,97.970,0.002,0,0,0
2024-01-15 21:15,97.970,0.002,0,0,0
2024-01-15 21:30,97.970,0.002,0,0,0
2024-01-15 21:45,97.970,0.002,0,0,0
2024-01-15 22:00,97.970,0.002,0,0,0
2024-01-15 22:15,97.970,0.002,0,0,0
2024-01-15 22:30,97.970,0.002,0,0,0
2024-01-15 22:45,97.970,0.002,0,0,0
2024-01-15 23:00,97.970,0.002,0,0,0
2024-01-15 23:15,97.970,0.002,0,0,0
2024-01-15 23:30,97.970,0.002,0,0,0
2024-01-15 23:45,97.970,0.002,0,0,0
2024-01-16 00:00,97.970,0.002,0,0,0
2024-01-16 00:15,97.970,0.002,29,0,0
2024-01-16 00:30,97.974,0.002,0,0,0
2024-01-16 00:45,97.974,0.002,24,0,0
2024-01-16 01:00,97.976,0.002,29,0,0
2024-01-16 01:15,97.978,0.002,0,0,0
2024-01-16 01:30,97.978,0.002,35,0,0
2024-01-16 01:45,97.983,0.002,0,0,0
2024-01-16 02:00,97.983,0.002,38,0,0
2024-01-16 02:15,97.987,0.002,51,0,0
2024-01-16 02:30,98.000,0.002,51,0,0
2024-01-16 02:45,98.012,0.002,51,0,0
2024-01-16 03:00,98.025,0.002,50,0,0
2024-01-16 03:15,98.038,0.002,51,0,0
2024-01-16 03:30,98.050,0.002,50,0,0
2024-01-16 03:45,98.063,0.002,50,0,0
2024-01-16 04:00,98.076,0.002,50,0,0
2024-01-16 04:15,98.088,0.002,50,0,0
2024-01-16 04:30,98.100,0.002,50,0,0
2024-01-16 04:45,98.113,0.002,50,0,0
2024-01-16 05:00,98.126,0.002,50,0,0
2024-01-16 05:15,98.138,0.002,50,0,0
2024-01-16 05:30,98.150,0.002,50,0,0
2024-01-16 05:45,98.164,0.002,50,0,0
2024-01-16 06:00,98.176,0.002,50,0,0
2024-01-16 06:15,98.189,0.002,50,0,0
2024-01-16 06:30,98.201,0.002,50,0,0
2024-01-16 06:45,98.214,0.002,50,0,0
2024-01-16 07:00,98.226,0.002,50,0,0
2024-01-16 07:15,98.239,0.002,51,0,0
2024-01-16 07:30,98.252,0.002,50,0,0
2024-01-16 07:45,98.264,0.002,50,0,0
2024-01-16 08:00,98.277,0.002,50,0,0
2024-01-16 08:15,98.284,0.002,0,0,0
2024-01-16 08:30,98.284,0.002,0,0,0
2024-01-16 08:45,98.284,0.002,0,0,0
2024-01-16 09:00,98.284,0.002,0,0,0
2024-01-16 09:15,98.284,0.002,0,0,0
2024-01-16 09:30,98.284,0.002,0,0,0
2024-01-16 09:45,98.284,0.002,0,0,0
2024-01-16 10:00,98.284,0.002,51,0,0
2024-01-16 10:15,98.296,0.002,50,0,0
2024-01-16 10:30,98.309,0.002,1874,0,0
2024-01-16 10:45,98.507,0.002,2089,0,0
2024-01-16 11:00,98.675,0.002,50,0,0
2024-01-16 11:15,98.687,0.002,50,0,0
2024-01-16 11:30,98.699,0.002,50,0,0
2024-01-16 11:45,98.712,0.002,50,0,0
2024-01-16 12:00,98.725,0.002,50,0,0
2024-01-16 12:15,98.737,0.002,50,0,0
2024-01-16 12:30,98.751,0.002,50,0,0
2024-01-16 12:45,98.763,0.002,50,0,0
2024-01-16 13:00,98.775,0.002,50,0,0
2024-01-16 13:15,98.788,0.002,50,0,0
2024-01-16 13:30,98.801,0.002,50,0,0
2024-01-16 13:45,98.813,0.002,45,0,0
2024-01-16 14:00,98.817,0.002,0,0,0
2024-01-16 14:15,98.817,0.002,0,0,0
2024-01-16 14:30,98.817,0.002,0,0,0
2024-01-16 14:45,98.817,0.002,0,0,0
2024-01-16 15:00,98.817,0.002,0,0,0
2024-01-16 15:15,98.817,0.002,0,0,0
2024-01-16 15:30,98.817,0.002,50,0,0
2024-01-16 15:45,98.825,0.002,50,0,0
2024-01-16 16:00,98.838,0.002,50,0,0
2024-01-16 16:15,98.851,0.002,50,0,0
2024-01-16 16:30,98.863,0.002,50,0,0
2024-01-16 16:45,98.875,0.002,50,0,0
2024-01-16 17:00,98.889,0.002,9,0,0
2024-01-16 17:15,98.889,0.002,0,0,0
2024-01-16 17:30,98.889,0.002,0,0,0
2024-01-16 17:45,98.889,0.002,0,0,0
2024-01-16 18:00,98.889,0.002,0,0,0
2024-01-16 18:15,98.889,0.002,0,0,0
2024-01-16 18:30,98.889,0.002,0,0,0
2024-01-16 18:45,98.889,0.002,0,0,0
2024-01-16 19:00,98.889,0.002,50,0,0
2024-01-16 19:15,98.901,0.002,50,0,0
2024-01-16 19:30,98.914,0.002,50,0,0
2024-01-16 19:45,98.927,0.002,51,0,0
2024-01-16 20:00,98.939,0.002,50,0,0
2024-01-16 20:15,98.951,0.002,50,0,0
2024-01-16 20:30,98.965,0.002,50,0,0
2024-01-16 20:45,98.977,0.002,50,0,0
2024-01-16 21:00,98.989,0.002,50,0,0
2024-01-16 21:15,99.001,0.002,50,0,0
2024-01-16 21:30,99.015,0.002,50,0,0
2024-01-16 21:45,99.027,0.002,50,0,0
2024-01-16 22:00,99.040,0.002,50,0,0
2024-01-16 22:15,99.053,0.002,50,0,0
2024-01-16 22:30,99.065,0.002,50,0,0
2024-01-16 22:45,99.077,0.002,50,0,0
2024-01-16 23:00,99.091,0.002,50,0,0
2024-01-16 23:15,99.099,0.002,50,0,0
2024-01-16 23:30,99.111,0.002,50,0,0
2024-01-16 23:45,99.124,0.002,49,0,0
2024-01-17 00:00,99.137,0.002,50,0,0
2024-01-17 00:15,99.149,0.002,50,0,0
2024-01-17 00:30,99.162,0.002,50,0,0
2024-01-17 00:45,99.175,0.002,50,0,0
2024-01-17 01:00,99.187,0.002,50,0,0
2024-01-17 01:15,99.199,0.002,49,0,0
2024-01-17 01:30,99.212,0.002,50,0,0
2024-01-17 01:45,99.225,0.002,50,0,0
2024-01-17 02:00,99.237,0.002,50,0,0
2024-01-17 02:15,99.249,0.002,49,0,0
2024-01-17 02:30,99.263,0.002,50,0,0
2024-01-17 02:45,99.275,0.002,50,0,0
2024-01-17 03:00,99.287,0.002,50,0,0
2024-01-17 03:15,99.299,0.002,49,0,0
2024-01-17 03:30,99.313,0.002,50,0,0
2024-01-17 03:45,99.325,0.002,50,0,0
2024-01-17 04:00,99.337,0.002,50,0,0
2024-01-17 04:15,99.349,0.002,50,0,0
2024-01-17 04:30,99.363,0.002,49,0,0
2024-01-17 04:45,99.375,0.002,50,0,0
2024-01-17 05:00,99.387,0.002,50,0,0
2024-01-17 05:15,99.400,0.002,50,0,0
2024-01-17 05:30,99.413,0.002,50,0,0
2024-01-17 05:45,99.425,0.002,50,0,0
2024-01-17 06:00,99.437,0.002,50,0,0
2024-01-17 06:15,99.450,0.002,50,0,0
2024-01-17 06:30,99.463,0.002,49,0,0
2024-01-17 06:45,99.475,0.002,50,0,0
2024-01-17 07:00,99.488,0.002,50,0,0
2024-01-17 07:15,99.501,0.002,50,0,0
2024-01-17 07:30,99.513,0.002,50,0,0
2024-01-17 07:45,99.525,0.002,50,0,0
2024-01-17 08:00,99.538,0.002,50,0,0
2024-01-17 08:15,99.551,0.002,50,0,0
2024-01-17 08:30,99.563,0.002,50,0,0
2024-01-17 08:45,99.575,0.002,50,0,0
2024-01-17 09:00,99.589,0.002,50,0,0
2024-01-17 09:15,99.601,0.002,50,0,0
2024-01-17 09:30,99.613,0.002,50,0,0
2024-01-17 09:45,99.626,0.002,50,0,0
2024-01-17 10:00,99.639,0.002,50,0,0
2024-01-17 10:15,99.651,0.002,50,0,0
2024-01-17 10:30,99.664,0.002,50,0,0
2024-01-17 10:45,99.677,0.002,50,0,0
2024-01-17 11:00,99.689,0.002,50,0,0
2024-01-17 11:15,99.701,0.002,50,0,0
2024-01-17 11:30,99.715,0.002,50,0,0
2024-01-17 11:45,99.727,0.002,50,0,0
2024-01-17 12:00,99.739,0.002,50,0,0
2024-01-17 12:15,99.752,0.002,50,0,0
2024-01-17 12:30,99.765,0.002,50,0,0
2024-01-17 12:45,99.777,0.002,50,0,0
2024-01-17 13:00,99.790,0.002,50,0,0
2024-01-17 13:15,99.803,0.002,50,0,0
2024-01-17 13:30,99.815,0.002,50,0,0
2024-01-17 13:45,99.827,0.002,50,0,0
2024-01-17 14:00,99.841,0.002,50,0,0
2024-01-17 14:15,99.853,0.002,50,0,0
2024-01-17 14:30,99.865,0.002,50,0,0
2024-01-17 14:45,99.877,0.002,50,0,0
2024-01-17 15:00,99.891,0.002,50,0,0
2024-01-17 15:15,99.903,0.002,50,0,0
2024-01-17 15:30,99.915,0.002,50,0,0
2024-01-17 15:45,99.929,0.002,50,0,0
2024-01-17 16:00,99.941,0.002,11,0,0
2024-01-17 16:15,99.941,0.002,0,0,0
2024-01-17 16:30,99.941,0.002,0,0,0
2024-01-17 16:45,99.941,0.002,0,0,0
2024-01-17 17:00,99.941,0.002,0,0,0
2024-01-17 17:15,99.941,0.002,0,0,0
2024-01-17 17:30,99.941,0.002,0,0,0
2024-01-17 17:45,99.941,0.002,0,0,0
2024-01-17 18:00,99.941,0.002,0,0,0
2024-01-17 18:15,99.941,0.002,0,0,0
2024-01-17 18:30,99.941,0.002,0,0,0
2024-01-17 18:45,99.941,0.002,0,0,0
2024-01-17 19:00,99.941,0.002,0,0,0
2024-01-17 19:15,99.941,0.002,0,0,0
2024-01-17 19:30,99.941,0.002,0,0,0
2024-01-17 19:45,99.941,0.002,0,0,0
2024-01-17 20:00,99.941,0.002,0,0,0
2024-01-17 20:15,99.941,0.002,0,0,0
2024-01-17 20:30,99.941,0.002,0,0,0
2024-01-17 20:45,99.941,0.002,0,0,0
2024-01-17 21:00,99.941,0.002,0,0,0
2024-01-17 21:15,99.941,0.002,0,0,0
2024-01-17 21:30,99.941,0.002,37,0,0
2024-01-17 21:45,99.945,0.002,0,0,0
2024-01-17 22:00,99.945,0.002,0,0,0
2024-01-17 22:15,99.945,0.002,37,0,0
2024-01-17 22:30,99.950,0.002,0,0,0
2024-01-17 22:45,99.950,0.002,18,0,0
2024-01-17 23:00,99.953,0.002,37,0,0
2024-01-17 23:15,99.955,0.002,0,0,0
2024-01-17 23:30,99.955,0.002,48,0,0
2024-01-17 23:45,99.960,0.002,0,0,0
2024-01-18 00:00,99.960,0.002,0,0,0
2024-01-18 00:15,99.960,0.002,36,0,0
2024-01-18 00:30,99.965,0.002,0,0,0
2024-01-18 00:45,99.965,0.002,19,0,0
2024-01-18 01:00,99.967,0.002,258,0,0
2024-01-18 01:15,100.019,0.002,2123,0,0
2024-01-18 01:30,100.338,0.002,51,0,0
2024-01-18 01:45,100.350,0.002,50,0,0
2024-01-18 02:00,100.363,0.002,50,0,0
2024-01-18 02:15,100.376,0.002,51,0,0
2024-01-18 02:30,100.388,0.002,50,0,0
2024-01-18 02:45,100.400,0.002,51,0,0
2024-01-18 03:00,100.414,0.002,50,0,0
2024-01-18 03:15,100.426,0.002,50,0,0
2024-01-18 03:30,100.438,0.002,50,0,0
2024-01-18 03:45,100.452,0.002,50,0,0
2024-01-18 04:00,100.464,0.002,49,0,0
2024-01-18 04:15,100.476,0.002,50,0,0
2024-01-18 04:30,100.489,0.002,50,0,0
2024-01-18 04:45,100.502,0.002,50,0,0
2024-01-18 05:00,100.514,0.002,50,0,0
2024-01-18 05:15,100.526,0.002,50,0,0
2024-01-18 05:30,100.540,0.002,50,0,0
2024-01-18 05:45,100.552,0.002,49,0,0
2024-01-18 06:00,100.564,0.002,50,0,0
2024-01-18 06:15,100.576,0.002,50,0,0
2024-01-18 06:30,100.590,0.002,50,0,0
2024-01-18 06:45,100.602,0.002,50,0,0
2024-01-18 07:00,100.614,0.002,50,0,0
2024-01-18 07:15,100.626,0.002,50,0,0
2024-01-18 07:30,100.640,0.002,50,0,0
2024-01-18 07:45,100.652,0.002,50,0,0
2024-01-18 08:00,100.664,0.002,50,0,0
2024-01-18 08:15,100.676,0.002,50,0,0
2024-01-18 08:30,100.690,0.002,50,0,0
2024-01-18 08:45,100.702,0.002,50,0,0
2024-01-18 09:00,100.714,0.002,50,0,0
2024-01-18 09:15,100.727,0.002,50,0,0
2024-01-18 09:30,100.740,0.002,50,0,0
2024-01-18 09:45,100.752,0.002,50,0,0
2024-01-18 10:00,100.765,0.002,50,0,0
2024-01-18 10:15,100.778,0.002,50,0,0
2024-01-18 10:30,100.790,0.002,50,0,0
2024-01-18 10:45,100.802,0.002,50,0,0
2024-01-18 11:00,100.810,0.002,0,0,0
2024-01-18 11:15,100.810,0.002,0,0,0
2024-01-18 11:30,100.810,0.002,0,0,0
2024-01-18 11:45,100.810,0.002,24,0,0
2024-01-18 12:00,100.813,0.002,50,0,0
2024-01-18 12:15,100.826,0.002,50,0,0
2024-01-18 12:30,100.838,0.002,50,0,0
2024-01-18 12:45,100.850,0.002,50,0,0
2024-01-18 13:00,100.864,0.002,50,0,0
2024-01-18 13:15,100.876,0.002,50,0,0
2024-01-18 13:30,100.888,0.002,50,0,0
2024-01-18 13:45,100.900,0.002,0,0,0
2024-01-18 14:00,100.900,0.002,0,0,0
2024-01-18 14:15,100.900,0.002,0,0,0
2024-01-18 14:30,100.900,0.002,0,0,0
2024-01-18 14:45,100.900,0.002,0,0,0
2024-01-18 15:00,100.900,0.002,0,0,0
2024-01-18 15:15,100.900,0.002,0,0,0
2024-01-18 15:30,100.900,0.002,0,0,0
2024-01-18 15:45,100.900,0.002,0,0,0
2024-01-18 16:00,100.900,0.002,0,0,0
2024-01-18 16:15,100.900,0.002,0,0,0
2024-01-18 16:30,100.900,0.002,0,0,0
2024-01-18 16:45,100.900,0.002,50,0,0
2024-01-18 17:00,100.912,0.002,50,0,0
2024-01-18 17:15,100.924,0.002,50,0,0
2024-01-18 17:30,100.938,0.002,50,0,0
2024-01-18 17:45,100.950,0.002,50,0,0
2024-01-18 18:00,100.962,0.002,50,0,0
2024-01-18 18:15,100.975,0.002,50,0,0
2024-01-18 18:30,100.988,0.002,49,0,0
2024-01-18 18:45,101.000,0.002,50,0,0
2024-01-18 19:00,101.013,0.002,50,0,0
2024-01-18 19:15,101.026,0.002,50,0,0
2024-01-18 19:30,101.038,0.002,50,0,0
2024-01-18 19:45,101.050,0.002,49,0,0
2024-01-18 20:00,101.063,0.002,50,0,0
2024-01-18 20:15,101.076,0.002,50,0,0
2024-01-18 20:30,101.088,0.002,49,0,0
2024-01-18 20:45,101.100,0.002,50,0,0
2024-01-18 21:00,101.113,0.002,50,0,0
2024-01-18 21:15,101.126,0.002,50,0,0
2024-01-18 21:30,101.138,0.002,50,0,0
2024-01-18 21:45,101.150,0.002,50,0,0
2024-01-18 22:00,101.164,0.002,50,0,0
2024-01-18 22:15,101.172,0.002,0,0,0
2024-01-18 22:30,101.172,0.002,0,0,0
2024-01-18 22:45,101.172,0.002,0,0,0
2024-01-18 23:00,101.172,0.002,50,0,0
2024-01-18 23:15,101.180,0.002,50,0,0
2024-01-18 23:30,101.193,0.002,51,0,0
2024-01-18 23:45,101.206,0.002,50,0,0
2024-01-19 00:00,101.218,0.002,50,0,0
2024-01-19 00:15,101.230,0.002,50,0,0
2024-01-19 00:30,101.244,0.002,49,0,0
2024-01-19 00:45,101.256,0.002,50,0,0
2024-01-19 01:00,101.268,0.002,50,0,0
2024-01-19 01:15,101.280,0.002,49,0,0
2024-01-19 01:30,101.294,0.002,50,0,0
2024-01-19 01:45,101.306,0.002,50,0,0
2024-01-19 02:00,101.318,0.002,50,0,0
2024-01-19 02:15,101.330,0.002,50,0,0
2024-01-19 02:30,101.344,0.002,50,0,0
2024-01-19 02:45,101.356,0.002,50,0,0
2024-01-19 03:00,101.368,0.002,50,0,0
2024-01-19 03:15,101.381,0.002,50,0,0
2024-01-19 03:30,101.394,0.002,50,0,0
2024-01-19 03:45,101.406,0.002,50,0,0
2024-01-19 04:00,101.416,0.002,0,0,0
2024-01-19 04:15,101.416,0.002,0,0,0
2024-01-19 04:30,101.416,0.002,0,0,0
2024-01-19 04:45,101.416,0.002,50,0,0
2024-01-19 05:00,101.420,0.002,50,0,0
2024-01-19 05:15,101.433,0.002,50,0,0
2024-01-19 05:30,101.446,0.002,50,0,0
2024-01-19 05:45,101.458,0.002,50,0,0
2024-01-19 06:00,101.470,0.002,51,0,0
2024-01-19 06:15,101.484,0.002,49,0,0
2024-01-19 06:30,101.496,0.002,50,0,0
2024-01-19 06:45,101.508,0.002,50,0,0
2024-01-19 07:00,101.520,0.002,50,0,0
2024-01-19 07:15,101.534,0.002,50,0,0
2024-01-19 07:30,101.546,0.002,30,0,0
2024-01-19 07:45,101.548,0.002,0,0,0
2024-01-19 08:00,101.548,0.002,50,0,0
2024-01-19 08:15,101.558,0.002,50,0,0
2024-01-19 08:30,101.570,0.002,50,0,0
2024-01-19 08:45,101.584,0.002,50,0,0
2024-01-19 09:00,101.596,0.002,50,0,0
2024-01-19 09:15,101.608,0.002,50,0,0
2024-01-19 09:30,101.621,0.002,50,0,0
2024-01-19 09:45,101.634,0.002,50,0,0
2024-01-19 10:00,101.646,0.002,50,0,0
2024-01-19 10:15,101.658,0.002,50,0,0
2024-01-19 10:30,101.672,0.002,50,0,0
2024-01-19 10:45,101.676,0.002,0,0,0
2024-01-19 11:00,101.676,0.002,0,0,0
2024-01-19 11:15,101.676,0.002,0,0,0
2024-01-19 11:30,101.676,0.002,0,0,0
2024-01-19 11:45,101.676,0.002,0,0,0
2024-01-19 12:00,101.676,0.002,0,0,0
2024-01-19 12:15,101.676,0.002,0,0,0
2024-01-19 12:30,101.676,0.002,0,0,0
2024-01-19 12:45,101.676,0.002,0,0,0
2024-01-19 13:00,101.676,0.002,0,0,0
2024-01-19 13:15,101.676,0.002,0,0,0
2024-01-19 13:30,101.676,0.002,0,0,0
2024-01-19 13:45,101.676,0.002,0,0,0
2024-01-19 14:00,101.676,0.002,0,0,0
2024-01-19 14:15,101.676,0.002,0,0,0
2024-01-19 14:30,101.676,0.002,0,0,0
2024-01-19 14:45,101.676,0.002,0,0,0
2024-01-19 15:00,101.676,0.002,0,0,0
2024-01-19 15:15,101.676,0.002,0,0,0
2024-01-19 15:30,101.676,0.002,0,0,0
2024-01-19 15:45,101.676,0.002,0,0,0
2024-01-19 16:00,101.676,0.002,0,0,0
2024-01-19 16:15,101.676,0.002,51,0,0
2024-01-19 16:30,101.682,0.002,51,0,0
2024-01-19 16:45,101.696,0.002,50,0,0
2024-01-19 17:00,101.708,0.002,50,0,0
2024-01-19 17:15,101.720,0.002,50,0,0
2024-01-19 17:30,101.733,0.002,50,0,0
2024-01-19 17:45,101.746,0.002,50,0,0
2024-01-19 18:00,101.758,0.002,50,0,0
2024-01-19 18:15,101.770,0.002,50,0,0
2024-01-19 18:30,101.784,0.002,50,0,0
2024-01-19 18:45,101.796,0.002,51,0,0
2024-01-19 19:00,101.808,0.002,50,0,0
2024-01-19 19:15,101.822,0.002,50,0,0
2024-01-19 19:30,101.834,0.002,50,0,0
2024-01-19 19:45,101.846,0.002,50,0,0
2024-01-19 20:00,101.858,0.002,0,0,0
2024-01-19 20:15,101.858,0.002,0,0,0
2024-01-19 20:30,101.858,0.002,0,0,0
